record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes
5891,2021,Maharashtra,Latur,Marathwada,Maize,Kharif,509.9,-27.2,27.05,35.75,19.26,0.05,35.5,24.0,8.18,311.4,27.5,269.3,51.3,19,58,1,5322.4,31.5,Low,18.4,Low,2.2,Low,19.9,Low,1.953,10392.1
5892,2010,Maharashtra,Sindhudurg,Konkan,Soybean,Kharif,2489.1,-0.4,28.14,33.76,18.67,1.14,82.2,66.4,5.86,253.4,44.4,434.1,33.2,10,0,10,4554.9,0.0,Low,7.5,Low,100.0,High,27.5,Low,0.08,364.4
5893,2008,Maharashtra,Washim,Vidarbha,Cotton,Kharif,1218.4,28.3,28.12,38.15,18.39,1.12,53.6,57.6,6.17,137.1,29.4,489.6,31.9,27,0,8,1472.9,0.0,Low,37.5,Medium,33.0,Low,20.6,Low,0.179,263.7
5894,2013,Maharashtra,Solapur,Western Maharashtra,Rice,Kharif,947.8,18.5,24.27,30.85,17.8,-1.23,69.7,44.0,7.01,337.8,25.5,512.5,38.4,5,21,7,9372.7,13.1,Low,3.8,Low,15.7,Low,10.7,Low,1.677,15722.2
5895,2004,Maharashtra,Sangli,Western Maharashtra,Soybean,Kharif,893.9,11.7,25.24,31.2,18.37,-0.26,68.5,54.8,7.59,368.0,31.3,310.2,0.0,0,25,7,2644.8,6.2,Low,0.0,Low,15.7,Low,6.6,Low,0.58,1532.8
5896,2001,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,695.4,-13.1,27.98,39.37,18.28,2.48,60.8,43.6,7.64,279.0,33.9,444.4,0.0,39,38,6,3776.3,9.5,Low,53.3,Medium,13.5,Low,25.0,Low,0.213,804.9
5897,2019,Maharashtra,Sangli,Western Maharashtra,Wheat,Rabi,799.2,-0.1,27.51,39.81,20.28,2.01,55.3,66.5,8.16,252.0,9.9,327.5,57.0,42,11,2,5649.1,2.8,Low,58.0,Medium,15.7,Low,24.2,Low,0.29,1638.0
5898,2002,Maharashtra,Buldhana,Vidarbha,Maize,Kharif,608.2,-36.0,25.68,33.44,15.02,-1.32,68.0,50.5,7.44,237.9,27.9,279.6,37.5,16,30,3,1085.4,10.0,Low,12.0,Low,6.8,Low,9.9,Low,1.855,2013.6
5899,2007,Maharashtra,Buldhana,Vidarbha,Cotton,Kharif,908.6,-4.4,28.93,36.9,23.61,1.93,62.6,52.9,7.18,342.3,18.7,227.9,50.6,37,13,4,8437.2,3.2,Low,38.2,Medium,9.0,Low,16.2,Low,0.237,1997.7
5900,2015,Maharashtra,Jalna,Marathwada,Maize,Kharif,824.6,17.8,27.84,35.01,21.15,0.84,55.7,53.5,6.07,297.0,34.9,263.3,84.8,7,37,3,4391.2,9.2,Low,5.3,Low,6.8,Low,7.3,Low,2.28,10010.9
5901,2014,Maharashtra,Washim,Vidarbha,Soybean,Kharif,1064.2,12.0,27.48,35.88,17.04,0.48,51.7,47.0,7.55,230.4,32.7,415.8,34.3,28,39,10,8670.4,9.8,Low,25.8,Low,31.8,Low,20.6,Low,0.618,5360.9
5902,2007,Maharashtra,Mumbai Suburban,Konkan,Soybean,Kharif,2776.5,11.1,25.02,32.17,17.91,-1.98,85.3,73.8,7.06,395.5,18.6,431.8,60.7,0,0,14,2616.8,0.0,Low,0.0,Low,100.0,High,25.0,Low,0.08,209.3
5903,2017,Maharashtra,Latur,Marathwada,Cotton,Kharif,596.8,-14.7,26.88,35.91,19.92,-0.12,50.1,37.4,7.31,249.9,17.6,232.7,43.2,28,41,7,701.1,17.0,Low,26.0,Low,15.7,Low,19.6,Low,0.203,142.3
5904,2013,Maharashtra,Ahmednagar,Western Maharashtra,Cotton,Kharif,929.8,16.2,24.76,37.27,20.14,-0.74,44.2,60.2,7.39,348.1,40.9,117.4,42.4,20,6,8,2559.9,1.5,Low,27.5,Low,18.0,Low,14.2,Low,0.231,592.2
5905,2010,Maharashtra,Washim,Vidarbha,Sugarcane,Annual,997.1,5.0,26.11,34.57,15.17,-0.89,64.0,43.8,7.33,260.3,37.6,354.9,84.8,16,1,7,13201.9,9.2,Low,12.0,Low,15.7,Low,11.7,Low,38.134,503443.9
5906,2014,Maharashtra,Bhandara,Vidarbha,Cotton,Kharif,741.7,-21.9,26.45,35.36,15.12,-0.55,58.0,49.2,5.71,222.3,30.5,383.1,55.6,11,33,6,1128.7,8.2,Low,10.2,Low,13.5,Low,10.2,Low,0.277,312.8
5907,2016,Maharashtra,Buldhana,Vidarbha,Soybean,Kharif,1118.2,17.7,27.09,35.57,19.03,0.09,71.5,55.9,6.39,246.5,26.5,213.4,31.2,19,16,9,3779.2,4.0,Low,17.4,Low,33.5,Low,15.8,Low,0.498,1882.0
5908,2002,Maharashtra,Wardha,Vidarbha,Wheat,Rabi,784.9,-17.4,26.47,36.22,16.34,-0.53,56.3,61.0,6.46,292.8,14.2,447.7,85.3,27,29,6,5909.8,7.2,Low,27.0,Low,23.2,Low,17.8,Low,0.614,3631.4
5909,2013,Maharashtra,Chandrapur,Vidarbha,Soybean,Kharif,1208.5,27.2,26.18,35.21,21.27,-0.82,61.3,69.4,6.1,135.4,35.5,213.3,37.8,14,0,7,789.2,0.0,Low,11.7,Low,35.6,Medium,12.8,Low,0.406,320.4
5910,2025,Maharashtra,Ratnagiri,Konkan,Soybean,Kharif,3449.7,38.0,28.32,40.13,23.32,1.32,64.5,56.2,7.12,217.8,16.5,165.1,12.2,47,0,21,4911.8,0.0,Low,63.5,Medium,100.0,High,45.9,Medium,0.08,392.9
5911,2015,Maharashtra,Pune,Western Maharashtra,Wheat,Rabi,771.4,-3.6,26.4,42.32,16.08,0.9,61.0,61.0,5.93,161.7,12.9,241.1,64.2,54,29,6,1235.5,7.2,Low,80.8,High,21.9,Low,35.2,Medium,0.384,474.7
5912,2013,Maharashtra,Nandurbar,Khandesh,Cotton,Kharif,765.0,6.2,26.6,37.37,17.25,-0.9,49.4,39.6,7.7,143.6,30.4,133.9,25.3,29,30,6,4635.1,7.5,Low,34.8,Medium,13.5,Low,18.0,Low,0.198,916.2
5913,2023,Maharashtra,Thane,Konkan,Maize,Kharif,1846.7,-26.1,27.77,37.52,19.06,0.77,70.9,66.4,7.03,417.8,22.3,416.0,16.7,26,0,13,855.8,0.0,Low,33.4,Low,95.9,High,35.0,Medium,0.183,156.6
5914,2006,Maharashtra,Nandurbar,Khandesh,Maize,Kharif,907.1,26.0,27.42,33.88,20.5,-0.08,51.0,51.2,7.36,219.7,50.8,334.7,58.3,11,35,4,2364.6,8.8,Low,8.2,Low,9.0,Low,8.6,Low,2.016,4767.7
5915,2015,Maharashtra,Mumbai Suburban,Konkan,Rice,Kharif,3096.5,23.9,26.79,34.87,18.83,-0.21,73.2,50.0,7.68,202.9,24.0,114.4,43.6,7,0,20,3065.2,0.0,Low,5.2,Low,100.0,High,26.7,Low,0.186,571.2
5916,2011,Maharashtra,Bhandara,Vidarbha,Rice,Kharif,1096.2,15.4,29.9,39.22,17.71,2.9,72.5,34.7,6.22,262.0,14.0,431.8,16.6,36,17,8,5919.5,4.7,Low,50.2,Medium,18.0,Low,23.0,Low,1.071,6339.2
5917,2013,Maharashtra,Nagpur,Vidarbha,Soybean,Kharif,640.0,-32.6,25.79,34.82,18.15,-1.21,70.1,40.5,8.41,264.8,22.5,246.3,78.1,23,18,7,2081.4,4.5,Low,17.2,Low,15.7,Low,11.5,Low,0.625,1301.1
5918,2004,Maharashtra,Nandurbar,Khandesh,Cotton,Kharif,745.9,3.6,27.57,34.04,19.58,0.07,59.6,37.2,6.81,224.7,18.4,494.9,22.6,0,24,9,14081.5,6.0,Low,0.0,Low,20.2,Low,7.6,Low,0.277,3900.5
5919,2020,Maharashtra,Sangli,Western Maharashtra,Maize,Kharif,871.9,9.0,26.72,36.27,21.02,1.22,69.0,63.9,7.59,228.2,34.0,304.1,61.7,29,5,9,8589.1,1.2,Low,28.8,Low,20.2,Low,15.1,Low,2.365,20314.8
5920,2018,Maharashtra,Nandurbar,Khandesh,Maize,Kharif,630.6,-12.4,29.7,42.23,24.85,2.2,46.7,38.1,6.2,270.7,34.8,383.5,18.5,69,28,8,5955.7,7.6,Low,84.8,High,18.0,Low,35.7,Medium,1.062,6324.5
5921,2023,Maharashtra,Jalgaon,Khandesh,Soybean,Kharif,664.2,-7.8,27.38,34.73,17.89,-0.12,50.7,37.7,6.23,387.1,34.3,376.8,14.9,12,59,6,4996.6,14.8,Low,9.0,Low,13.5,Low,12.5,Low,0.844,4219.6
5922,2006,Maharashtra,Thane,Konkan,Soybean,Kharif,2331.2,-6.8,26.83,35.42,18.51,-0.17,83.2,62.7,7.04,228.3,22.9,314.3,23.2,10,0,15,7977.9,0.0,Low,9.8,Low,100.0,High,28.2,Low,0.08,638.2
5923,2003,Maharashtra,Nagpur,Vidarbha,Sugarcane,Annual,949.8,-0.0,25.74,34.86,17.77,-1.26,53.4,33.7,5.8,196.6,26.7,302.6,92.3,13,23,7,2408.8,16.9,Low,9.8,Low,15.7,Low,14.2,Low,24.001,57814.6
5924,2021,Maharashtra,Sindhudurg,Konkan,Sugarcane,Annual,1851.2,-26.0,28.31,41.04,19.66,1.31,74.1,55.8,5.76,359.0,29.3,369.9,81.9,47,0,13,1987.1,0.0,Low,68.4,High,33.2,Low,30.9,Low,57.811,114877.0
5925,2021,Maharashtra,Chandrapur,Vidarbha,Soybean,Kharif,1174.6,23.6,27.56,36.93,21.13,0.56,60.5,66.4,6.86,280.0,47.1,509.8,51.8,31,21,5,3308.2,5.2,Low,33.9,Low,28.6,Low,20.5,Low,0.699,2312.6
5926,2002,Maharashtra,Hingoli,Marathwada,Cotton,Kharif,476.7,-31.9,27.51,37.2,19.67,0.51,60.5,22.8,6.7,249.7,5.0,226.3,4.5,22,37,2,4544.8,32.9,Low,28.6,Low,4.5,Low,24.4,Low,0.185,842.0
5927,2019,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,772.2,-3.5,26.0,33.9,19.53,0.5,79.1,41.7,6.92,420.8,42.8,261.1,40.2,11,34,3,6375.7,25.1,Low,8.2,Low,6.8,Low,14.9,Low,1.542,9828.8
5928,2015,Maharashtra,Bhandara,Vidarbha,Rice,Kharif,1257.4,32.4,28.93,36.52,21.1,1.93,65.8,58.4,7.02,245.8,23.8,209.8,8.4,23,4,8,1278.5,1.0,Low,25.6,Low,18.0,Low,13.4,Low,1.15,1470.3
5929,2016,Maharashtra,Ratnagiri,Konkan,Wheat,Rabi,2312.1,-7.5,29.38,39.35,17.56,2.38,88.6,68.9,7.69,222.9,20.5,101.4,55.9,38,0,13,1290.8,0.0,Low,52.4,Medium,100.0,High,42.3,Medium,0.08,103.3
5930,2009,Maharashtra,Washim,Vidarbha,Cotton,Kharif,1047.3,10.2,28.28,37.32,21.82,1.28,51.2,48.7,7.37,391.5,17.1,342.3,27.0,29,16,5,1655.3,4.0,Low,34.5,Medium,14.5,Low,16.7,Low,0.273,451.4
5931,2009,Maharashtra,Sangli,Western Maharashtra,Soybean,Kharif,720.0,-10.0,26.63,34.73,20.45,1.13,43.3,41.8,7.26,95.8,27.4,347.5,20.7,11,28,7,11562.5,7.0,Low,8.2,Low,15.7,Low,9.6,Low,0.602,6954.9
5932,2011,Maharashtra,Yavatmal,Vidarbha,Sugarcane,Annual,1063.7,12.0,27.77,42.75,20.59,0.77,59.1,47.5,6.85,276.5,29.6,396.7,67.1,53,5,6,7592.0,7.1,Low,82.4,High,13.5,Low,33.5,Low,45.718,347092.3
5933,2002,Maharashtra,Washim,Vidarbha,Soybean,Kharif,1066.4,12.3,27.18,36.17,21.69,0.18,36.4,64.9,7.71,267.7,5.0,372.2,31.0,18,0,10,729.0,0.0,Low,20.0,Low,32.0,Low,14.6,Low,0.544,396.4
5934,2023,Maharashtra,Yavatmal,Vidarbha,Maize,Kharif,830.8,-12.5,25.65,35.58,21.04,-1.35,62.3,53.3,7.21,228.0,34.8,128.5,35.8,7,23,5,1534.6,5.8,Low,8.5,Low,11.2,Low,8.0,Low,2.111,3239.1
5935,2004,Maharashtra,Jalgaon,Khandesh,Wheat,Rabi,629.4,-12.6,26.76,35.12,17.84,-0.74,61.7,51.2,6.87,323.2,32.1,246.2,44.0,8,34,4,4751.2,8.5,Low,6.7,Low,9.0,Low,8.0,Low,0.692,3286.2
5936,2024,Maharashtra,Parbhani,Marathwada,Maize,Kharif,515.4,-26.4,26.6,33.92,19.13,-0.4,47.5,51.9,6.59,367.7,15.7,180.1,94.5,10,31,5,2244.6,18.3,Low,7.5,Low,11.2,Low,13.0,Low,2.151,4827.2
5937,2005,Maharashtra,Washim,Vidarbha,Rice,Kharif,1034.7,8.9,27.59,38.85,17.29,0.59,71.0,44.9,6.56,371.8,34.5,362.7,17.0,31,16,7,1990.0,7.5,Low,44.4,Medium,15.7,Low,21.7,Low,1.89,3761.5
5938,2018,Maharashtra,Bhandara,Vidarbha,Sugarcane,Annual,1130.2,19.0,28.47,38.87,19.05,1.47,54.2,40.9,6.91,244.4,28.5,331.1,100.0,35,0,10,6816.0,2.8,Low,47.6,Medium,22.5,Low,22.5,Low,71.601,488030.2
5939,2011,Maharashtra,Nashik,Western Maharashtra,Rice,Kharif,721.1,-9.9,24.71,33.62,11.98,-0.79,61.9,32.7,7.42,252.9,26.0,350.0,21.7,3,46,1,6533.0,30.6,Low,2.2,Low,2.2,Low,14.2,Low,0.942,6151.7
5940,2006,Maharashtra,Raigad,Konkan,Wheat,Rabi,3342.2,33.7,26.8,36.74,17.68,-0.2,93.7,57.7,6.78,232.5,37.0,121.4,39.2,16,0,17,196.2,0.0,Low,21.6,Low,100.0,High,32.1,Low,0.08,15.7
5941,2003,Maharashtra,Amravati,Vidarbha,Wheat,Rabi,907.5,-4.5,27.58,33.78,18.42,0.58,62.0,52.0,6.4,150.8,15.6,402.0,42.8,10,11,10,24432.8,2.8,Low,7.5,Low,44.5,Medium,14.8,Low,0.227,5549.2
5942,2023,Maharashtra,Raigad,Konkan,Soybean,Kharif,3178.2,27.1,26.28,36.96,19.0,-0.72,74.6,72.8,6.58,241.8,24.8,325.2,47.9,24,0,23,6138.6,0.0,Low,28.8,Low,100.0,High,34.5,Medium,0.08,491.1
5943,2021,Maharashtra,Washim,Vidarbha,Maize,Kharif,1024.8,7.9,26.14,35.23,17.33,-0.86,65.8,63.7,7.03,241.2,28.0,406.7,48.2,20,0,6,1606.9,0.0,Low,16.3,Low,19.9,Low,10.3,Low,2.483,3990.6
5944,2008,Maharashtra,Palghar,Konkan,Rice,Kharif,2475.6,-1.0,28.81,40.77,23.59,1.81,85.4,57.0,7.16,191.0,32.3,263.5,38.5,44,0,13,3137.0,0.0,Low,64.7,Medium,65.2,Medium,37.7,Medium,0.518,1624.8
5945,2011,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,500.0,-37.5,24.88,33.23,14.99,-0.62,59.5,39.0,7.08,321.2,15.6,226.9,24.8,12,38,5,2879.9,21.4,Low,9.0,Low,11.2,Low,14.8,Low,0.613,1764.3
5946,2010,Maharashtra,Hingoli,Marathwada,Wheat,Rabi,596.6,-14.8,26.76,33.88,19.09,-0.24,46.5,43.8,8.15,158.9,31.3,327.7,48.0,1,33,6,7903.4,8.2,Low,0.8,Low,13.5,Low,7.1,Low,0.433,3422.3
5947,2002,Maharashtra,Beed,Marathwada,Rice,Kharif,766.5,9.5,26.16,35.74,15.73,-0.84,47.3,42.6,6.9,209.8,30.7,453.1,29.3,7,13,7,2332.3,20.1,Low,9.3,Low,15.7,Low,15.5,Low,1.5,3498.7
5948,2009,Maharashtra,Osmanabad,Marathwada,Rice,Kharif,870.4,24.3,26.95,37.19,19.9,-0.05,47.3,30.3,6.72,293.9,44.3,487.4,3.5,4,19,8,8367.7,16.4,Low,15.0,Low,18.0,Low,16.4,Low,2.063,17265.0
5949,2012,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,746.5,6.6,26.71,35.66,19.42,-0.29,54.0,39.2,7.93,259.7,10.2,209.0,36.8,29,35,10,5786.1,8.8,Low,25.4,Low,22.5,Low,17.7,Low,0.654,3785.6
5950,2021,Maharashtra,Hingoli,Marathwada,Sugarcane,Annual,608.4,-13.1,25.89,35.63,16.83,-1.11,48.4,24.5,7.29,266.7,36.6,211.9,67.7,11,31,4,8772.3,40.1,Medium,11.7,Low,9.0,Low,23.0,Low,22.854,200478.4
5951,2007,Maharashtra,Aurangabad,Marathwada,Cotton,Kharif,676.9,-3.3,26.86,37.41,17.35,-0.14,56.3,45.1,7.37,272.2,36.9,369.3,29.1,30,42,6,1990.6,10.7,Low,35.8,Medium,13.5,Low,19.7,Low,0.291,579.7
5952,2021,Maharashtra,Jalna,Marathwada,Rice,Kharif,810.3,15.8,28.51,38.01,22.06,1.51,65.4,40.5,6.66,101.6,45.2,80.0,49.2,38,14,8,2019.5,18.2,Low,45.1,Medium,18.0,Low,27.0,Low,1.001,2022.1
5953,2022,Maharashtra,Buldhana,Vidarbha,Wheat,Rabi,989.8,4.2,26.61,36.67,17.01,-0.39,64.5,65.0,6.75,217.9,52.0,177.3,47.6,21,4,3,11947.5,1.0,Low,24.9,Low,37.0,Medium,17.9,Low,0.292,3486.8
5954,2019,Maharashtra,Solapur,Western Maharashtra,Sugarcane,Annual,913.0,14.1,26.18,33.72,18.66,0.68,69.4,42.1,6.85,251.4,24.4,301.0,83.5,4,23,8,10521.1,18.6,Low,3.0,Low,18.0,Low,13.3,Low,41.161,433058.5
5955,2015,Maharashtra,Solapur,Western Maharashtra,Sugarcane,Annual,617.1,-22.9,24.98,33.67,17.5,-0.52,63.8,33.0,6.42,263.0,10.7,260.9,65.0,4,29,5,51680.2,33.7,Low,3.0,Low,11.2,Low,18.0,Low,11.819,610797.9
5956,2009,Maharashtra,Akola,Vidarbha,Wheat,Rabi,1064.6,12.1,25.36,33.83,18.51,-1.64,56.9,58.6,6.98,309.6,37.0,328.8,74.3,0,31,0,2883.4,7.8,Low,0.0,Low,37.7,Medium,12.7,Low,0.479,1381.6
5957,2019,Maharashtra,Solapur,Western Maharashtra,Rice,Kharif,1147.1,43.4,27.54,35.68,15.5,2.04,58.4,36.8,6.51,235.6,27.0,355.1,54.0,26,21,5,1969.7,5.2,Low,23.2,Low,11.2,Low,12.7,Low,2.017,3973.9
5958,2013,Maharashtra,Nanded,Marathwada,Sugarcane,Annual,688.3,-1.7,26.55,36.98,20.69,-0.45,65.4,32.2,6.45,262.8,11.9,274.6,100.0,27,26,4,1684.4,29.7,Low,31.1,Low,9.0,Low,25.0,Low,27.63,46539.6
5959,2006,Maharashtra,Pune,Western Maharashtra,Soybean,Kharif,795.2,-0.6,25.79,33.44,18.63,0.29,65.7,57.3,8.16,273.4,25.4,286.8,14.3,0,25,7,2970.0,6.2,Low,0.0,Low,15.7,Low,6.6,Low,0.603,1791.0
5960,2025,Maharashtra,Parbhani,Marathwada,Cotton,Kharif,648.7,-7.3,26.7,39.47,14.24,-0.3,59.8,26.5,5.43,309.9,20.0,201.7,35.6,30,33,1,2452.7,14.3,Low,47.1,Medium,2.2,Low,22.1,Low,0.225,551.3
5961,2021,Maharashtra,Pune,Western Maharashtra,Wheat,Rabi,659.3,-17.6,26.57,31.92,17.5,1.07,65.1,47.8,8.1,239.8,5.9,260.2,41.1,0,20,10,35665.4,5.0,Low,0.0,Low,22.5,Low,7.7,Low,0.447,15934.3
5962,2013,Maharashtra,Osmanabad,Marathwada,Cotton,Kharif,659.5,-5.8,27.09,36.36,16.29,0.09,64.2,37.3,6.09,218.2,48.1,322.0,54.8,24,30,5,1880.0,9.2,Low,25.5,Low,11.2,Low,15.1,Low,0.301,565.1
5963,2004,Maharashtra,Mumbai Suburban,Konkan,Soybean,Kharif,2362.5,-5.5,29.08,36.89,22.01,2.08,72.4,51.0,7.45,80.0,31.9,277.3,31.8,29,0,15,2794.2,0.0,Low,32.1,Low,100.0,High,35.6,Medium,0.08,223.5
5964,2003,Maharashtra,Thane,Konkan,Maize,Kharif,2948.1,17.9,28.69,37.34,17.88,1.69,80.4,60.3,7.8,263.4,30.3,486.6,34.2,22,0,15,7461.8,0.0,Low,29.3,Low,100.0,High,34.7,Medium,0.08,596.9
5965,2001,Maharashtra,Latur,Marathwada,Maize,Kharif,793.3,13.3,26.88,38.23,19.34,-0.12,53.1,45.6,7.56,137.7,21.5,359.7,33.4,29,24,5,3407.9,6.0,Low,39.5,Medium,11.2,Low,18.4,Low,1.846,6292.6
5966,2024,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,707.2,1.0,26.29,34.89,19.29,-0.71,44.3,48.0,8.06,247.5,34.0,230.1,17.4,19,26,2,2108.1,6.5,Low,14.2,Low,4.5,Low,8.6,Low,0.695,1466.1
5967,2023,Maharashtra,Ratnagiri,Konkan,Wheat,Rabi,2868.8,14.8,27.87,37.3,18.26,0.87,83.9,63.4,5.39,318.4,41.6,371.6,59.9,27,0,17,2647.7,0.0,Low,32.9,Low,100.0,High,35.9,Medium,0.08,211.8
5968,2013,Maharashtra,Aurangabad,Marathwada,Maize,Kharif,682.7,-2.5,28.57,38.12,21.28,1.57,58.5,38.4,6.93,305.1,30.0,282.3,36.5,19,33,6,4388.3,8.2,Low,31.4,Low,13.5,Low,17.2,Low,1.53,6715.3
5969,2023,Maharashtra,Satara,Western Maharashtra,Soybean,Kharif,803.8,0.5,24.73,37.42,18.14,-0.77,65.4,63.8,6.9,182.5,30.0,310.0,41.4,19,7,9,68309.2,1.8,Low,27.6,Low,20.2,Low,14.9,Low,0.59,40274.7
5970,2024,Maharashtra,Mumbai Suburban,Konkan,Soybean,Kharif,2763.9,10.6,29.29,39.23,23.35,2.29,79.1,66.3,6.02,241.7,11.6,406.2,31.5,36,0,17,3177.5,0.0,Low,50.3,Medium,100.0,High,41.6,Medium,0.08,254.2
5971,2008,Maharashtra,Chandrapur,Vidarbha,Rice,Kharif,1199.6,26.3,27.65,35.57,17.34,0.65,47.0,57.8,6.33,328.0,42.3,272.6,37.0,29,12,7,1714.9,3.0,Low,24.9,Low,15.7,Low,13.4,Low,2.115,3626.2
5972,2020,Maharashtra,Latur,Marathwada,Sugarcane,Annual,660.7,-5.6,28.46,38.84,20.22,1.46,59.3,20.8,6.76,178.3,33.4,198.3,97.5,19,50,6,7866.9,46.2,Medium,35.3,Medium,13.5,Low,34.4,Medium,35.817,281767.2
5973,2014,Maharashtra,Hingoli,Marathwada,Sugarcane,Annual,652.7,-6.8,28.15,38.93,19.5,1.15,57.2,43.0,8.03,373.0,19.4,398.7,87.2,36,24,2,2751.3,30.8,Low,48.6,Medium,4.5,Low,30.1,Low,52.35,144030.1
5974,2003,Maharashtra,Satara,Western Maharashtra,Cotton,Kharif,1067.1,33.4,25.95,32.18,18.72,0.45,60.0,61.0,7.31,294.6,21.6,419.1,34.7,0,0,9,12762.3,0.0,Low,0.0,Low,24.9,Low,6.2,Low,0.222,2838.9
5975,2014,Maharashtra,Raigad,Konkan,Rice,Kharif,3269.1,30.8,28.47,38.59,18.09,1.47,95.0,64.5,5.68,222.8,30.0,301.4,21.9,39,0,18,2391.8,0.0,Low,49.0,Medium,100.0,High,41.2,Medium,0.123,294.5
5976,2019,Maharashtra,Jalna,Marathwada,Wheat,Rabi,835.3,19.3,25.83,36.51,17.22,-1.17,72.1,64.8,6.65,332.2,39.5,352.1,79.8,31,0,7,2878.4,0.0,Low,31.6,Low,30.5,Low,18.0,Low,0.671,1930.5
5977,2017,Maharashtra,Buldhana,Vidarbha,Cotton,Kharif,972.2,2.3,25.41,36.08,17.68,-1.59,76.1,45.9,6.1,338.4,20.7,429.2,11.8,21,27,7,8968.5,6.8,Low,21.7,Low,15.7,Low,13.9,Low,0.208,1864.6
5978,2013,Maharashtra,Sangli,Western Maharashtra,Sugarcane,Annual,1036.5,29.6,26.76,32.72,19.51,1.26,59.9,40.6,7.87,361.5,31.9,212.5,64.7,4,18,6,1669.5,11.6,Low,3.0,Low,13.5,Low,9.2,Low,38.511,64293.7
5979,2012,Maharashtra,Palghar,Konkan,Cotton,Kharif,1978.0,-20.9,28.42,39.73,19.48,1.42,86.5,69.2,6.1,80.0,40.7,303.1,39.0,50,0,12,7904.1,0.0,Low,63.5,Medium,94.2,High,44.5,Medium,0.08,632.3
5980,2006,Maharashtra,Thane,Konkan,Cotton,Kharif,2429.9,-2.8,26.17,32.45,18.69,-0.83,82.2,50.6,6.4,146.6,26.4,338.1,69.4,2,0,13,2439.0,0.0,Low,1.5,Low,100.0,High,25.5,Low,0.08,195.1
5981,2009,Maharashtra,Osmanabad,Marathwada,Cotton,Kharif,660.2,-5.7,26.59,33.93,21.46,-0.41,52.0,34.8,5.39,286.0,13.4,124.0,23.9,0,49,5,7264.7,13.8,Low,0.0,Low,11.2,Low,8.6,Low,0.228,1653.9
5982,2011,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,1126.7,40.8,26.96,37.15,22.1,1.46,67.4,62.9,7.03,140.8,12.8,358.7,22.8,26,0,10,8213.9,0.0,Low,31.3,Low,36.4,Medium,19.4,Low,0.476,3908.2
5983,2024,Maharashtra,Akola,Vidarbha,Maize,Kharif,1212.2,27.6,28.1,32.17,18.88,1.1,64.7,58.5,5.8,437.7,13.9,239.1,25.1,6,6,6,5722.0,1.5,Low,4.5,Low,33.6,Low,10.5,Low,1.325,7579.3
5984,2011,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,930.4,16.3,27.16,32.22,18.03,1.66,69.6,51.7,7.4,211.0,19.5,213.1,44.2,3,22,6,8471.3,5.5,Low,2.2,Low,13.5,Low,6.4,Low,0.704,5961.4
5985,2008,Maharashtra,Pune,Western Maharashtra,Soybean,Kharif,1032.9,29.1,26.45,35.68,14.85,0.95,57.7,55.8,5.93,250.4,11.7,350.5,71.5,20,24,5,3751.8,6.0,Low,18.7,Low,18.2,Low,13.3,Low,0.664,2491.3
5986,2017,Maharashtra,Gondia,Vidarbha,Wheat,Rabi,1292.1,36.0,27.86,36.64,19.45,0.86,68.2,48.5,6.94,337.6,25.2,321.4,49.8,25,0,6,2932.2,0.0,Low,27.8,Low,74.0,High,27.7,Low,0.08,234.6
5987,2018,Maharashtra,Jalna,Marathwada,Cotton,Kharif,721.3,3.0,26.56,36.17,21.19,-0.44,55.9,40.6,7.28,307.4,31.6,234.2,25.2,23,35,5,1765.7,8.8,Low,23.7,Low,11.2,Low,14.3,Low,0.262,462.2
5988,2003,Maharashtra,Palghar,Konkan,Sugarcane,Annual,2744.5,9.8,27.72,38.55,17.21,0.72,67.6,58.7,7.05,190.5,22.0,332.5,100.0,37,0,18,1461.1,0.0,Low,47.3,Medium,79.6,High,35.5,Medium,21.23,31018.4
5989,2006,Maharashtra,Sangli,Western Maharashtra,Wheat,Rabi,759.5,-5.1,25.03,35.21,16.34,-0.47,72.0,60.2,7.34,259.4,26.1,414.6,49.4,15,16,6,4826.3,4.0,Low,12.4,Low,20.7,Low,10.9,Low,0.777,3748.8
5990,2021,Maharashtra,Pune,Western Maharashtra,Wheat,Rabi,587.8,-26.5,26.17,34.5,19.4,0.67,71.3,56.8,7.57,241.2,42.3,211.5,27.0,16,23,4,20312.5,5.8,Low,12.0,Low,9.0,Low,8.6,Low,0.641,13012.4
