record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes,rainfall_requirement_ratio,rainfall_deficit_index,heat_stress_index,drought_stress_index,soil_fertility_index,irrigation_adequacy,extreme_weather_days,rainfall_soil_interaction,temperature_rainfall_interaction,growing_condition_score
6573,2016,Maharashtra,Dhule,Khandesh,Wheat,Rabi,729.6,1.3,30.26,37.99,22.01,2.76,63.8,58.4,7.5,180.1,26.1,242.3,45.6,23,11,8,10160.3,2.8,Low,33.7,Low,22.2,Low,17.8,Low,0.08,812.8,1.4592,0.0,0.697169642857143,0.1568761904761905,0.5267125,0.8290909090909091,46.0,1.1362304,0.035879999999999995,64.57852353896104
6574,2017,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,500.2,-28.5,26.95,33.98,19.45,-0.05,64.4,36.3,7.18,208.4,18.1,266.4,38.3,1,49,6,5154.2,24.1,Low,0.8,Low,13.5,Low,13.7,Low,0.602,3104.7,0.6669333333333333,0.57,0.0064285714285714285,0.6002,0.55645,0.9574999999999999,59.0,0.3227957333333333,0.01425,74.31146031746032
6575,2021,Maharashtra,Dhule,Khandesh,Rice,Kharif,791.7,10.0,28.09,39.87,19.96,0.59,54.3,42.8,7.19,315.1,44.8,292.1,43.8,39,23,7,3273.4,21.3,Low,56.0,Medium,15.7,Low,31.4,Low,1.592,5211.9,0.6597500000000001,0.0,0.5855267857142856,0.2621047619047619,0.7682374999999999,0.6738461538461538,72.5,0.37649733333333335,0.059,65.80127129120879
6576,2008,Maharashtra,Latur,Marathwada,Sugarcane,Annual,781.7,11.7,27.13,37.17,20.55,0.13,54.2,41.3,7.44,159.7,22.2,417.1,63.1,7,21,6,6535.2,24.1,Low,17.2,Low,13.5,Low,19.2,Low,33.04,215921.6,0.5211333333333333,0.0,0.12543750000000012,0.23923333333333335,0.5893625,0.7887500000000001,37.0,0.2869707555555555,0.01521,68.71290972222222
6577,2024,Maharashtra,Ratnagiri,Konkan,Maize,Kharif,2497.0,-0.1,29.04,39.7,19.95,2.04,83.8,59.3,7.6,298.1,25.0,307.5,8.3,54,0,12,4584.2,0.0,Low,66.3,Medium,100.0,High,46.9,Medium,0.08,366.7,3.0,0.002,0.7390178571428574,0.14473333333333335,0.6150625000000001,0.18444444444444447,72.0,2.372,-0.00204,35.71820436507937
6578,2009,Maharashtra,Osmanabad,Marathwada,Cotton,Kharif,979.5,39.9,25.99,33.82,17.3,-1.01,54.5,60.9,6.35,206.0,34.2,354.0,53.7,1,30,10,3163.6,7.5,Low,0.8,Low,22.5,Low,9.0,Low,0.288,911.8,1.224375,0.0,0.0064285714285714285,0.22187142857142858,0.6705,1.1933333333333334,46.0,0.9941924999999999,-0.40299,85.81398809523809
6579,2001,Maharashtra,Amravati,Vidarbha,Soybean,Kharif,732.5,-22.9,26.17,37.6,19.35,-0.83,56.4,43.1,7.82,378.0,20.3,244.8,25.4,35,32,6,6086.5,8.0,Low,40.5,Medium,13.5,Low,20.1,Low,0.759,4617.3,0.9766666666666667,0.45799999999999996,0.47250000000000014,0.47837619047619045,0.58265,0.635,76.0,0.5612577777777779,0.19007,68.36994444444446
6580,2025,Maharashtra,Ratnagiri,Konkan,Cotton,Kharif,2998.4,19.9,26.67,39.49,17.23,-0.33,66.5,48.4,7.39,237.1,32.3,351.5,47.6,45,0,19,1734.2,0.0,Low,58.5,Medium,100.0,High,44.3,Medium,0.08,138.7,3.0,0.0,0.5979732142857145,0.14106666666666667,0.6616875,1.0577777777777777,73.5,1.936,-0.06567,52.17081845238095
6581,2003,Maharashtra,Aurangabad,Marathwada,Maize,Kharif,871.1,24.4,28.03,38.02,16.91,1.03,60.9,50.9,7.03,354.7,27.4,297.2,0.0,32,18,7,4950.5,4.5,Low,40.6,Medium,15.7,Low,19.2,Low,1.628,8058.4,1.3401538461538463,0.0,0.482089285714286,0.2574761904761905,0.7285374999999998,0.0,60.5,0.9095177435897436,0.25132,55.24351327838828
6582,2005,Maharashtra,Nashik,Western Maharashtra,Maize,Kharif,590.1,-26.2,25.04,33.82,16.86,-0.46,58.0,30.7,7.24,222.6,29.6,263.9,13.3,0,46,7,2832.7,15.6,Low,0.0,Low,15.7,Low,10.5,Low,1.357,3843.2,0.9078461538461539,0.524,0.0,0.6149095238095238,0.6140749999999999,0.29555555555555557,56.5,0.3716116923076923,0.12052,64.84338034188035
6583,2022,Maharashtra,Nandurbar,Khandesh,Sugarcane,Annual,670.1,-6.9,28.24,37.84,23.12,0.74,62.4,37.2,6.35,480.1,25.5,217.4,91.6,30,28,6,1528.1,31.0,Low,38.1,Medium,13.5,Low,29.0,Low,49.592,75781.1,0.44673333333333337,0.138,0.3193571428571431,0.3027,0.6799499999999999,1.145,67.0,0.22157973333333336,-0.05106,69.50753174603175
6584,2021,Maharashtra,Gadchiroli,Vidarbha,Rice,Kharif,906.4,-4.6,28.6,38.99,21.02,1.6,56.2,52.7,7.7,283.4,18.5,449.1,38.4,28,18,5,10458.2,14.4,Low,43.0,Medium,11.2,Low,23.0,Low,1.818,19011.0,0.7553333333333333,0.092,0.4543125000000002,0.24527619047619048,0.631675,0.5907692307692307,53.5,0.5307475555555555,-0.0736,67.60975267094017
6585,2014,Maharashtra,Kolhapur,Western Maharashtra,Sugarcane,Annual,756.4,-5.5,25.22,35.77,15.89,-0.28,55.3,34.8,6.39,192.4,34.1,187.0,79.7,14,24,6,13505.8,26.0,Low,14.8,Low,13.5,Low,19.2,Low,18.658,251987.0,0.5042666666666666,0.11,0.09,0.29565714285714284,0.583,0.9962500000000001,47.0,0.2339797333333333,0.0154,71.2527777777778
6586,2012,Maharashtra,Washim,Vidarbha,Soybean,Kharif,821.9,-13.5,28.4,36.67,21.12,1.4,65.6,48.7,7.97,233.7,20.6,303.8,16.6,22,5,7,4045.7,1.2,Low,25.7,Low,15.7,Low,12.9,Low,0.607,2455.1,1.0958666666666665,0.27,0.32499107142857153,0.2869952380952381,0.5047125,0.41500000000000004,37.5,0.7115827555555555,-0.18899999999999997,64.90827281746033
6587,2005,Maharashtra,Jalna,Marathwada,Maize,Kharif,577.4,-17.5,26.89,37.07,18.71,-0.11,61.7,45.2,7.12,198.2,37.9,406.3,56.2,22,31,8,1271.2,12.9,Low,27.9,Low,18.0,Low,19.1,Low,1.914,2433.0,0.8883076923076922,0.35,0.3524910714285715,0.3984904761904762,0.726525,1.248888888888889,65.0,0.5353534358974359,0.01925,79.4349288003663
6588,2007,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,776.7,-2.9,24.3,33.55,15.5,-1.2,57.2,49.1,7.83,273.4,32.2,240.6,0.0,5,36,6,1811.4,25.3,Low,3.8,Low,13.5,Low,15.3,Low,0.974,1763.9,0.64725,0.057999999999999996,0.03214285714285714,0.3609190476190476,0.573425,0.0,50.0,0.423733,0.0348,58.20052380952381
6589,2003,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,1132.7,41.6,25.67,36.89,20.24,0.17,65.2,57.6,7.52,208.8,17.6,302.3,28.3,32,10,5,6405.4,2.5,Low,34.4,Medium,25.6,Low,18.8,Low,0.487,3121.1,1.5102666666666666,0.0,0.40440178571428576,0.17255714285714285,0.5296500000000001,0.7075,49.5,1.1598848,0.07072,65.53252876984128
6590,2021,Maharashtra,Ratnagiri,Konkan,Rice,Kharif,1853.1,-25.9,28.77,37.7,22.44,1.77,82.4,62.8,7.96,277.6,33.2,239.5,14.3,30,0,12,1468.0,0.0,Low,37.3,Medium,36.7,Medium,21.5,Low,1.155,1696.1,1.54425,0.518,0.3784821428571431,0.30766666666666664,0.56425,0.22,48.0,1.2930519999999999,-0.45842999999999995,57.68360119047619
6591,2024,Maharashtra,Nanded,Marathwada,Cotton,Kharif,699.7,-0.0,26.04,32.56,18.18,-0.96,60.0,47.9,6.38,139.9,25.7,309.5,33.9,4,39,4,10026.4,9.8,Low,3.0,Low,9.0,Low,7.3,Low,0.207,2073.0,0.8746250000000001,0.0,0.025714285714285714,0.32357619047619046,0.5681875000000001,0.7533333333333333,49.0,0.5585938333333335,0.0,76.72845238095238
6592,2017,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,925.7,15.7,26.26,38.13,20.77,0.76,58.5,37.6,7.96,374.1,16.2,407.9,22.0,25,24,11,15097.8,14.9,Low,36.0,Medium,24.8,Low,24.3,Low,1.621,24472.9,0.7714166666666668,0.0,0.3759017857142859,0.30552380952380953,0.6237625,0.3384615384615385,65.5,0.38673688888888896,0.11932000000000001,59.82289842796092
6593,2002,Maharashtra,Hingoli,Marathwada,Rice,Kharif,769.4,9.9,25.28,34.11,17.83,-1.72,49.6,26.5,5.92,106.0,15.7,276.7,43.8,8,46,7,8310.7,31.7,Low,6.0,Low,15.7,Low,19.3,Low,1.132,9407.1,0.6411666666666667,0.0,0.05142857142857143,0.41500952380952383,0.42310000000000003,0.6738461538461538,64.5,0.22654555555555556,-0.17028,62.253605616605626
6594,2007,Maharashtra,Gadchiroli,Vidarbha,Soybean,Kharif,1059.9,11.6,26.74,32.33,19.59,-0.26,48.2,46.9,6.97,246.1,31.7,294.1,28.7,0,1,7,11350.2,0.2,Low,0.0,Low,24.7,Low,6.3,Low,0.804,9121.2,1.4132,0.0,0.0,0.169252380952381,0.6881125,0.7175,11.5,0.8837210666666666,-0.03016,73.73225
6595,2009,Maharashtra,Dhule,Khandesh,Wheat,Rabi,650.2,-9.7,27.56,37.5,18.33,0.06,45.3,43.5,7.84,242.7,14.3,247.3,37.9,32,36,6,6708.8,9.0,Low,37.8,Medium,13.5,Low,19.6,Low,0.39,2616.5,1.3004,0.19399999999999998,0.7213392857142857,0.3892857142857143,0.4668375,0.6890909090909091,77.0,0.754232,-0.00582,58.89181222943722
6596,2019,Maharashtra,Mumbai Suburban,Konkan,Sugarcane,Annual,2427.4,-2.9,27.23,37.02,17.05,0.23,80.9,63.6,6.64,374.6,27.8,247.5,57.6,32,0,16,197.2,0.0,Low,35.1,Medium,62.6,Medium,27.2,Low,27.979,5517.5,1.6182666666666667,0.057999999999999996,0.27583928571428595,0.1007,0.726875,0.72,56.0,1.3722901333333335,-0.006670000000000001,71.45546626984127
6597,2016,Maharashtra,Hingoli,Marathwada,Maize,Kharif,610.1,-12.8,26.69,36.2,21.04,-0.31,53.6,41.7,7.14,257.1,24.2,239.1,35.9,15,28,5,4422.2,9.4,Low,17.8,Low,11.2,Low,12.6,Low,1.837,8122.3,0.9386153846153846,0.256,0.24767857142857164,0.3847,0.6087374999999999,0.7977777777777777,50.5,0.5218701538461539,0.03968,74.51205006105006
6598,2009,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,825.4,17.9,28.35,35.68,21.74,1.35,60.3,56.3,8.13,191.2,16.6,364.2,32.9,6,28,7,2459.7,7.0,Low,8.2,Low,15.7,Low,9.6,Low,0.659,1619.8,1.1005333333333334,0.0,0.15407142857142858,0.24943333333333334,0.46834999999999993,0.8225,44.5,0.8261336888888888,0.24165,76.84370634920636
6599,2015,Maharashtra,Nanded,Marathwada,Wheat,Rabi,906.4,29.5,27.68,36.72,17.27,0.68,46.5,63.1,7.01,301.0,23.9,285.4,43.4,35,10,8,10325.4,2.5,Low,35.7,Medium,39.9,Medium,22.8,Low,0.234,2417.6,1.8128,0.0,0.6869999999999999,0.13912380952380954,0.674075,0.7890909090909091,57.0,1.5251690666666666,0.20060000000000003,62.2383181818182
6600,2025,Maharashtra,Pune,Western Maharashtra,Soybean,Kharif,751.1,-6.1,25.7,32.2,15.59,0.2,61.2,34.7,7.67,248.7,25.4,458.9,22.3,0,36,3,999.8,9.0,Low,0.0,Low,6.8,Low,5.5,Low,0.873,872.7,1.0014666666666667,0.122,0.0,0.40901904761904756,0.6531375,0.5575,40.5,0.4633452444444445,-0.012199999999999999,73.44163888888889
6601,2016,Maharashtra,Beed,Marathwada,Sugarcane,Annual,984.3,40.6,26.4,33.48,17.3,-0.6,63.1,40.6,6.94,328.6,17.0,137.8,86.6,8,36,8,4064.4,18.5,Low,6.0,Low,18.0,Low,14.3,Low,36.516,148417.4,0.6562,0.0,0.05142857142857143,0.28235238095238097,0.5917749999999999,1.0825,56.0,0.3552229333333333,-0.24359999999999998,76.16073809523812
6602,2005,Maharashtra,Aurangabad,Marathwada,Cotton,Kharif,549.6,-21.5,28.93,37.55,17.88,1.93,53.1,32.3,6.25,298.9,31.1,285.2,23.8,20,49,3,2409.4,22.8,Low,29.0,Low,6.8,Low,20.8,Low,0.185,445.6,0.687,0.43,0.3038839285714284,0.5790333333333334,0.6661625000000001,0.5288888888888889,73.5,0.295868,-0.41495,62.73943551587303
6603,2018,Maharashtra,Ratnagiri,Konkan,Wheat,Rabi,2377.5,-4.9,27.89,35.96,18.34,0.89,83.3,50.0,7.59,353.4,16.6,163.4,61.8,21,0,14,3355.6,0.0,Low,21.0,Low,100.0,High,31.9,Low,0.08,268.4,3.0,0.098,0.5447500000000001,0.15583333333333335,0.536825,1.1236363636363635,42.0,2.0,-0.04361000000000001,50.898583333333335
6604,2017,Maharashtra,Solapur,Western Maharashtra,Wheat,Rabi,437.8,-45.3,24.68,30.52,18.72,-0.82,56.1,38.6,6.7,97.7,35.3,276.6,59.1,0,44,0,950.7,14.5,Low,0.0,Low,0.0,Low,6.1,Low,1.114,1059.5,0.8756,0.9059999999999999,0.035749999999999976,0.6679047619047619,0.6133625,1.0745454545454545,44.0,0.45064213333333336,0.37145999999999996,79.95100000000001
6605,2009,Maharashtra,Nandurbar,Khandesh,Soybean,Kharif,776.9,7.9,26.99,34.48,21.3,-0.51,62.6,32.6,8.44,325.5,36.7,392.8,58.5,12,34,6,7500.3,8.5,Low,9.0,Low,13.5,Low,9.9,Low,0.859,6444.2,1.0358666666666667,0.0,0.11014285714285693,0.328547619047619,0.6283375000000001,1.4625,55.0,0.4502567111111112,-0.04029,79.01016269841271
6606,2015,Maharashtra,Akola,Vidarbha,Sugarcane,Annual,954.9,0.5,25.32,34.8,18.32,-1.68,48.7,42.1,6.56,166.6,18.9,534.7,81.3,13,22,6,3987.1,16.4,Low,9.8,Low,13.5,Low,13.5,Low,20.262,80788.5,0.6365999999999999,0.0,0.08357142857142857,0.22265238095238093,0.6686249999999999,1.0162499999999999,44.0,0.3573448,-0.0084,77.28892857142856
6607,2021,Maharashtra,Bhandara,Vidarbha,Maize,Kharif,1101.9,16.0,28.98,37.17,21.25,1.98,58.4,62.2,6.71,212.2,26.1,503.0,36.3,19,2,6,3829.2,0.5,Low,26.2,Low,25.6,Low,15.2,Low,1.162,4448.8,1.6952307692307693,0.0,0.3400803571428573,0.11493809523809523,0.7518750000000001,0.8066666666666666,30.0,1.4059113846153848,0.31679999999999997,71.06911515567766
6608,2016,Maharashtra,Aurangabad,Marathwada,Cotton,Kharif,774.6,10.7,28.45,32.93,18.53,1.45,67.4,64.2,7.53,370.0,31.6,311.2,32.0,10,20,8,356.0,5.0,Low,7.5,Low,18.0,Low,9.1,Low,0.288,102.5,0.96825,0.0,0.06428571428571428,0.18971428571428572,0.7035999999999999,0.7111111111111111,42.0,0.8288220000000002,0.15514999999999998,83.92076984126984
6609,2017,Maharashtra,Dhule,Khandesh,Soybean,Kharif,770.2,7.0,27.27,36.93,17.87,-0.23,61.3,57.2,6.72,181.1,29.2,176.4,8.1,28,26,7,2044.5,6.5,Low,31.6,Low,15.7,Low,17.1,Low,0.624,1276.0,1.0269333333333335,0.0,0.3814375,0.26266190476190476,0.5873875,0.20249999999999999,64.5,0.7832078222222224,-0.0161,64.88063194444445
6610,2023,Maharashtra,Yavatmal,Vidarbha,Soybean,Kharif,919.4,-3.2,28.0,37.41,20.42,1.0,54.5,57.8,7.05,320.6,38.9,252.3,24.9,25,16,4,21824.5,4.0,Low,32.0,Low,9.0,Low,14.5,Low,0.767,16734.2,1.2258666666666667,0.064,0.3951517857142855,0.22340476190476194,0.7397750000000001,0.6224999999999999,47.0,0.9447345777777777,-0.032,72.96711210317461
6611,2019,Maharashtra,Jalgaon,Khandesh,Sugarcane,Annual,693.5,-3.7,27.85,37.51,20.03,0.35,53.5,27.2,6.31,262.0,40.9,213.1,90.9,19,28,4,12557.7,32.8,Low,28.1,Low,9.0,Low,25.3,Low,38.284,480753.2,0.4623333333333333,0.07400000000000001,0.22595535714285703,0.31433333333333335,0.6635499999999999,1.13625,53.0,0.16767288888888887,-0.01295,68.17389186507936
6612,2002,Maharashtra,Pune,Western Maharashtra,Soybean,Kharif,745.2,-6.9,24.42,31.85,15.66,-1.08,50.9,41.0,7.73,203.2,30.0,222.4,37.2,0,27,5,2768.6,6.8,Low,0.0,Low,11.2,Low,5.6,Low,0.509,1409.0,0.9936,0.138,0.0,0.34014761904761903,0.5219499999999999,0.93,34.5,0.543168,0.07452,79.86566666666667
6613,2017,Maharashtra,Pune,Western Maharashtra,Wheat,Rabi,737.5,-7.8,27.08,34.75,21.43,1.58,67.1,58.1,6.34,227.3,29.1,355.6,42.9,6,17,6,8568.2,4.2,Low,4.5,Low,18.5,Low,7.9,Low,0.492,4218.7,1.475,0.156,0.3651339285714286,0.24089047619047615,0.6578625,0.78,32.0,1.1426333333333334,-0.12324,70.85690773809526
6614,2002,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,758.5,-5.2,25.92,34.16,16.39,0.42,59.6,38.5,7.78,266.5,27.0,315.4,53.4,11,22,3,6468.8,5.5,Low,8.2,Low,6.8,Low,6.7,Low,0.794,5139.0,1.0113333333333334,0.10400000000000001,0.08171428571428549,0.29895238095238097,0.5867625,1.335,37.5,0.5191511111111111,-0.021840000000000002,80.5873134920635
6615,2009,Maharashtra,Aurangabad,Marathwada,Sugarcane,Annual,826.6,18.1,28.39,36.6,21.07,1.39,60.9,41.5,6.76,245.8,42.5,164.7,86.8,31,20,7,1648.9,21.8,Low,32.0,Low,15.7,Low,23.7,Low,48.219,79508.7,0.5510666666666667,0.0,0.24053571428571438,0.21058095238095237,0.693475,1.085,61.5,0.30492355555555556,0.25159,73.84590873015874
6616,2001,Maharashtra,Satara,Western Maharashtra,Wheat,Rabi,503.3,-37.1,24.53,37.12,17.68,-0.97,56.0,43.2,7.35,215.7,32.9,373.5,70.5,19,21,4,1550.7,5.2,Low,25.9,Low,9.0,Low,13.0,Low,1.406,2179.9,1.0066,0.742,0.611642857142857,0.4852,0.6673125,1.2818181818181817,46.0,0.5798016,0.35987,75.58160714285715
6617,2005,Maharashtra,Jalna,Marathwada,Wheat,Rabi,569.3,-18.7,28.93,36.99,19.56,1.93,50.3,43.9,6.92,252.2,29.8,276.5,19.9,24,29,8,693.5,7.2,Low,28.9,Low,18.0,Low,17.1,Low,0.154,107.0,1.1385999999999998,0.374,0.6348482142857145,0.4389523809523809,0.679875,0.3618181818181818,65.0,0.6664605333333332,-0.36090999999999995,60.70780708874458
6618,2025,Maharashtra,Jalna,Marathwada,Soybean,Kharif,670.7,-4.2,27.07,35.73,18.86,0.07,62.1,30.3,6.96,274.8,35.6,287.0,45.9,17,27,5,6085.2,6.8,Low,16.8,Low,11.2,Low,11.2,Low,0.752,4575.6,0.8942666666666668,0.084,0.22822321428571407,0.3482142857142857,0.72325,1.1475,51.5,0.36128373333333336,-0.0029400000000000003,77.35942956349207
6619,2023,Maharashtra,Ahmednagar,Western Maharashtra,Sugarcane,Annual,839.4,4.9,26.32,33.6,20.67,0.82,67.8,34.3,7.46,262.4,20.1,386.8,72.8,3,37,7,8982.6,25.5,Low,2.2,Low,15.7,Low,15.4,Low,33.275,298892.4,0.5596,0.0,0.019285714285714288,0.3214380952380952,0.6254,0.9099999999999999,50.5,0.25592373333333335,0.04018,72.22538095238096
6620,2005,Maharashtra,Nandurbar,Khandesh,Cotton,Kharif,634.6,-11.9,27.14,34.68,19.19,-0.36,63.3,42.5,7.59,146.5,30.5,317.6,45.2,23,34,3,4197.0,12.2,Low,17.2,Low,6.8,Low,12.5,Low,0.189,793.4,0.79325,0.23800000000000002,0.14785714285714285,0.3921476190476191,0.5541125,1.0044444444444445,61.5,0.4495083333333333,0.042839999999999996,76.75189285714285
6621,2005,Maharashtra,Latur,Marathwada,Maize,Kharif,684.9,-2.2,26.34,36.81,17.16,-0.66,58.4,46.6,6.72,174.9,34.4,349.2,30.0,37,29,9,2223.8,7.2,Low,37.7,Medium,20.2,Low,20.5,Low,1.993,4431.9,1.0536923076923077,0.044000000000000004,0.43104464285714306,0.30435238095238093,0.6959124999999999,0.6666666666666666,79.5,0.6546941538461539,0.014520000000000002,72.31770856227105
6622,2023,Maharashtra,Jalna,Marathwada,Rice,Kharif,765.9,9.4,27.04,35.89,19.53,0.04,57.5,28.7,6.82,372.9,40.5,291.6,6.4,18,40,8,2313.7,28.2,Low,18.4,Low,18.0,Low,22.4,Low,1.539,3559.8,0.63825,0.0,0.17690178571428578,0.41936190476190477,0.8288625,0.09846153846153846,70.0,0.24423699999999995,0.00376,57.51712065018315
6623,2002,Maharashtra,Pune,Western Maharashtra,Maize,Kharif,432.8,-45.9,23.74,34.54,14.94,-1.76,51.2,34.5,6.18,293.5,17.5,474.6,30.2,8,39,3,7952.3,27.4,Low,6.0,Low,6.8,Low,15.2,Low,1.573,12509.4,0.6658461538461539,0.9179999999999999,0.08855357142857137,0.693242857142857,0.6807375,0.6711111111111111,51.5,0.30628923076923076,0.8078399999999999,69.33943788156289
6624,2002,Maharashtra,Parbhani,Marathwada,Soybean,Kharif,567.2,-19.0,27.0,35.48,18.82,0.0,54.6,41.8,7.28,365.6,15.7,275.6,28.9,24,39,7,853.6,15.8,Low,20.6,Low,15.7,Low,17.4,Low,0.801,683.5,0.7562666666666668,0.38,0.2560357142857141,0.48190952380952373,0.6347999999999999,0.7224999999999999,73.5,0.4214926222222222,-0.0,70.38990873015874
6625,2018,Maharashtra,Wardha,Vidarbha,Rice,Kharif,832.4,-12.4,28.84,37.05,23.47,1.84,74.0,43.2,7.22,382.0,48.5,229.6,46.5,33,30,3,1852.7,21.1,Low,36.1,Medium,6.8,Low,22.4,Low,1.405,2603.6,0.6936666666666667,0.248,0.35308035714285696,0.3748714285714285,0.79355,0.7153846153846154,67.5,0.399552,-0.22816000000000003,71.2969313949939
6626,2002,Maharashtra,Sindhudurg,Konkan,Soybean,Kharif,2141.6,-14.3,27.36,34.72,20.36,0.36,76.2,70.4,7.65,157.0,23.6,432.9,35.7,13,0,11,16372.1,0.0,Low,9.8,Low,100.0,High,28.2,Low,0.08,1309.8,2.8554666666666666,0.28600000000000003,0.1330714285714285,0.17973333333333333,0.576325,0.8925000000000001,29.5,2.6803313777777777,-0.05148,61.15376190476191
6627,2021,Maharashtra,Jalna,Marathwada,Maize,Kharif,624.6,-10.8,29.74,43.23,19.64,2.74,64.6,43.0,7.45,259.0,18.8,393.9,56.1,75,38,4,4133.9,10.6,Low,90.2,High,9.0,Low,36.5,Medium,0.848,3506.8,0.960923076923077,0.21600000000000003,1.0,0.3890238095238095,0.6215749999999999,1.2466666666666666,119.0,0.5509292307692307,-0.29592000000000007,68.24688461538462
6628,2020,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,845.3,5.7,26.64,37.19,18.84,1.14,63.4,59.0,8.46,334.2,34.1,195.1,41.8,28,13,6,16557.6,3.2,Low,33.1,Low,13.5,Low,15.7,Low,0.295,4881.7,1.056625,0.0,0.33056249999999987,0.16724761904761906,0.5194249999999999,0.9288888888888889,50.0,0.8312116666666666,0.06498,78.79742361111111
6629,2015,Maharashtra,Osmanabad,Marathwada,Sugarcane,Annual,744.7,6.4,27.44,39.18,21.39,0.44,57.7,27.9,6.73,253.8,26.1,358.7,75.9,25,32,7,2215.0,30.7,Low,41.7,Medium,15.7,Low,30.6,Low,37.814,83758.8,0.4964666666666667,0.0,0.3793392857142857,0.31824285714285716,0.709725,0.9487500000000001,67.5,0.1846856,0.028160000000000004,66.5271884920635
6630,2022,Maharashtra,Gadchiroli,Vidarbha,Soybean,Kharif,1025.3,7.9,26.9,35.37,16.76,-0.1,59.7,57.9,7.38,202.0,28.0,404.7,39.8,29,9,8,3725.3,2.2,Low,23.8,Low,24.4,Low,14.9,Low,0.551,2054.4,1.3670666666666667,0.0,0.28061607142857126,0.15577142857142856,0.6461,0.9949999999999999,50.0,1.0553754666666666,-0.0079,77.93498115079365
6631,2014,Maharashtra,Thane,Konkan,Cotton,Kharif,1927.9,-22.9,27.27,36.51,16.45,0.27,90.2,67.9,6.51,460.8,44.7,268.2,35.0,27,0,12,2567.2,0.0,Low,28.5,Low,90.8,High,32.1,Low,0.08,205.4,2.409875,0.45799999999999996,0.27738392857142846,0.24896666666666661,0.82135,0.7777777777777778,45.0,2.1817401666666667,-0.061829999999999996,62.43054662698414
6632,2022,Maharashtra,Amravati,Vidarbha,Rice,Kharif,929.9,-2.1,26.97,35.32,16.34,-0.03,56.8,55.4,6.49,137.0,28.1,311.3,33.9,5,17,7,3970.4,13.0,Low,5.5,Low,15.7,Low,11.2,Low,1.321,5243.5,0.7749166666666667,0.042,0.05414285714285716,0.21899047619047618,0.593025,0.5215384615384615,32.5,0.5724051111111111,0.00063,72.50107081807083
6633,2015,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,665.0,-5.0,25.74,37.46,18.98,-1.26,50.8,53.8,7.36,264.1,26.3,126.4,60.6,31,17,3,4617.5,4.2,Low,36.8,Medium,6.8,Low,15.6,Low,0.698,3224.2,0.8866666666666667,0.1,0.43716071428571435,0.21792380952380952,0.5397624999999999,1.5150000000000001,52.5,0.6360355555555556,0.063,76.69561706349207
6634,2006,Maharashtra,Ahmednagar,Western Maharashtra,Wheat,Rabi,613.8,-23.3,24.03,32.13,16.66,-1.47,57.8,46.0,6.73,306.4,43.7,382.1,34.1,0,30,2,7201.5,7.5,Low,0.0,Low,4.5,Low,4.3,Low,1.458,10499.8,1.2275999999999998,0.466,0.1464375000000002,0.4542380952380953,0.8423000000000002,0.62,33.0,0.7529279999999999,0.34251,75.52277083333333
6635,2019,Maharashtra,Amravati,Vidarbha,Maize,Kharif,898.1,-5.5,25.76,36.47,18.51,-1.24,57.4,50.0,6.54,262.0,18.4,316.6,66.1,13,39,2,1686.8,9.8,Low,17.9,Low,4.5,Low,11.1,Low,2.199,3709.8,1.3816923076923078,0.11,0.2533839285714285,0.3228761904761905,0.6315500000000001,1.4688888888888887,55.0,0.9211282051282051,0.0682,75.80203594322344
6636,2015,Maharashtra,Pune,Western Maharashtra,Cotton,Kharif,898.9,12.4,25.29,31.51,15.65,-0.21,51.7,47.5,7.88,343.0,22.4,517.7,41.5,0,28,7,1496.2,7.0,Low,0.0,Low,15.7,Low,6.9,Low,0.302,452.3,1.1236249999999999,0.0,0.0,0.27016666666666667,0.691375,0.9222222222222223,38.5,0.7116291666666666,-0.02604,82.87819444444445
6637,2022,Maharashtra,Osmanabad,Marathwada,Soybean,Kharif,422.3,-39.7,28.95,40.16,20.59,1.95,44.5,34.0,7.34,226.6,37.6,337.6,1.3,47,37,8,4356.4,27.8,Low,63.6,Medium,18.0,Low,37.2,Medium,0.316,1375.5,0.5630666666666667,0.794,0.725642857142857,0.6718380952380951,0.680925,0.0325,96.0,0.25525688888888887,-0.7741500000000001,45.16830158730159
